Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Postcode,Regionname,Propertycount,Distance,CouncilArea
Sunshine North,100 McIntyre Rd,3,h,490000,PI,Douglas,04-06-2016,3020,Western Metropolitan,4217,10.5,Brimbank City Council
Sunshine North,68 Sandford Av,3,h,505000,PI,Douglas,04-06-2016,3020,Western Metropolitan,4217,10.5,Brimbank City Council
Sunshine North,13 Wiltshire St,3,h,620500,S,Sweeney,04-06-2016,3020,Western Metropolitan,4217,10.5,Brimbank City Council
Sunshine West,87 Nicholson Pde,3,t,450000,SP,Douglas,04-06-2016,3020,Western Metropolitan,6763,10.5,Brimbank City Council
Surrey Hills,1 Guildford Rd,3,h,0,S,Jellis,04-06-2016,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,2a Russell St,2,h,0,S,Jellis,04-06-2016,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,6 Shepherd St,3,h,2100000,S,hockingstuart,04-06-2016,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Surrey Hills,480 Whitehorse Rd,3,h,1700000,VB,Fletchers,04-06-2016,3127,Southern Metropolitan,5457,10.2,Boroondara City Council
Sydenham,71 Stagecoach Cr,4,h,561500,S,YPA,04-06-2016,3037,Western Metropolitan,3640,18,Brimbank City Council
Tarneit,6 Twilight Pl,5,h,570000,SP,RW,04-06-2016,3029,Western Metropolitan,10160,18.4,Wyndham City Council
Taylors Hill,9 Benmore Ct,4,h,625000,S,Barry,04-06-2016,3037,Western Metropolitan,4242,18,Melton City Council
Taylors Hill,6 Waranga Wy,3,h,490000,S,Barry,04-06-2016,3037,Western Metropolitan,4242,18,Melton City Council
Taylors Lakes,69 Apollo Rd,3,h,560000,S,Barry,04-06-2016,3038,Western Metropolitan,5336,15.5,Brimbank City Council
Taylors Lakes,5 Kalbarri Ct,4,h,615000,S,Professionals,04-06-2016,3038,Western Metropolitan,5336,15.5,Brimbank City Council
Taylors Lakes,1 Rutherglen Wy,3,h,496000,S,Barry,04-06-2016,3038,Western Metropolitan,5336,15.5,Brimbank City Council
Templestowe,8 Berkefeld Ct,6,h,2500000,VB,Abercromby's,04-06-2016,3106,Eastern Metropolitan,6202,15.5,Manningham City Council
Templestowe,5 Chiswick Ct,5,h,1400000,S,Jellis,04-06-2016,3106,Eastern Metropolitan,6202,15.5,Manningham City Council
Templestowe,14 Hillcroft Dr,5,h,1060000,PI,Barry,04-06-2016,3106,Eastern Metropolitan,6202,15.5,Manningham City Council
Templestowe,17 Montclair Ct,4,h,1035000,VB,Barry,04-06-2016,3106,Eastern Metropolitan,6202,15.5,Manningham City Council
Templestowe Lower,24 Corroboree Pl,4,t,0,SN,Allens,04-06-2016,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
Templestowe Lower,65 Glenair St,3,h,1101000,S,Barry,04-06-2016,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
Templestowe Lower,2/28 Hazel Dr,3,u,641000,S,Jellis,04-06-2016,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
Templestowe Lower,19/246 High St,3,t,736500,S,Jellis,04-06-2016,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
Templestowe Lower,40 Ironbark Dr,8,h,1150000,PI,Barry,04-06-2016,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
Templestowe Lower,5 Laloma Ct,4,h,1000000,VB,Jellis,04-06-2016,3107,Eastern Metropolitan,5420,12.4,Manningham City Council
The Basin,363 Forest Rd,4,h,550000,PI,Professionals,04-06-2016,3154,Eastern Metropolitan,1690,27,Knox City Council
Thomastown,49 Bates Av,3,h,405000,S,Melbourne,04-06-2016,3074,Northern Metropolitan,7955,15.3,Whittlesea City Council
Thomastown,30 Cumberland Cr,3,h,479000,S,Harcourts,04-06-2016,3074,Northern Metropolitan,7955,15.3,Whittlesea City Council
Toorak,11/14 Lansell Rd,3,u,1101000,SP,hockingstuart,04-06-2016,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Toorak,2/29 May Rd,1,u,430000,PI,Dixon,04-06-2016,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Toorak,5/698 Orrong Rd,2,u,0,S,hockingstuart,04-06-2016,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Toorak,7/3 Tahara Rd,2,u,701500,S,Kay,04-06-2016,3142,Southern Metropolitan,7217,4.1,Stonnington City Council
Travancore,2303/18 Mt Alexander Rd,2,u,0,W,Ray,04-06-2016,3032,Western Metropolitan,1052,4.3,Moonee Valley City Council
Truganina,101 Federation Bvd,4,h,0,W,RW,04-06-2016,3029,Western Metropolitan,5811,18.4,Melton City Council
Truganina,16 Fenton Ct,4,h,462000,SP,RW,04-06-2016,3029,Western Metropolitan,5811,18.4,Melton City Council
Tullamarine,1/32 Banksia Gr,2,u,399000,S,Nelson,04-06-2016,3043,Western Metropolitan,3296,12.9,Brimbank City Council
Tullamarine,7/6 Strathconnon Sq,2,t,398500,S,Stockdale,04-06-2016,3043,Western Metropolitan,3296,12.9,Brimbank City Council
Upwey,105 Alexander Av,2,h,0,SP,Abley,04-06-2016,3158,Eastern Victoria,2591,29.3,Yarra Ranges Shire Council
Vermont,8 Arlington Wk,4,t,725000,S,Fletchers,04-06-2016,3133,Eastern Metropolitan,4181,17.2,Maroondah City Council
Vermont,641 Canterbury Rd,5,h,1360000,S,Ray,04-06-2016,3133,Eastern Metropolitan,4181,17.2,Maroondah City Council
Vermont,4 Evans Ct,4,h,1075000,S,M.J,04-06-2016,3133,Eastern Metropolitan,4181,17.2,Maroondah City Council
Vermont,5 Howqua Ct,3,h,0,SN,Woodards,04-06-2016,3133,Eastern Metropolitan,4181,17.2,Maroondah City Council
Vermont South,6 Adley Ct,4,h,0,SP,hockingstuart,04-06-2016,3133,Eastern Metropolitan,4280,17.2,Whitehorse City Council
Vermont South,16 Canowindra Cl,3,h,1209000,S,M.J,04-06-2016,3133,Eastern Metropolitan,4280,17.2,Whitehorse City Council
Vermont South,271 Hawthorn Rd,4,h,880000,PI,Noel,04-06-2016,3133,Eastern Metropolitan,4280,17.2,Whitehorse City Council
Vermont South,1 Karina La,4,h,1000000,S,Harcourts,04-06-2016,3133,Eastern Metropolitan,4280,17.2,Whitehorse City Council
Vermont South,3 Moray Gr,5,h,1090000,PI,M.J,04-06-2016,3133,Eastern Metropolitan,4280,17.2,Whitehorse City Council
Viewbank,37 Eamon Dr,3,h,770000,S,Barry,04-06-2016,3084,Eastern Metropolitan,2698,8.9,Banyule City Council
Viewbank,14 Rosemary Ct,4,h,730000,PI,Miles,04-06-2016,3084,Eastern Metropolitan,2698,8.9,Banyule City Council
Wantirna,13 Harmsworth Av,3,h,770000,S,Professionals,04-06-2016,3152,Eastern Metropolitan,5424,14.7,Knox City Council
Wantirna,39 Kidderminster Dr,4,h,0,PI,Barry,04-06-2016,3152,Eastern Metropolitan,5424,14.7,Knox City Council
Wantirna,65/105 Mountain Hwy,3,t,0,PI,Allens,04-06-2016,3152,Eastern Metropolitan,5424,14.7,Knox City Council
Wantirna,67 Raheen Av,5,h,735000,S,Ray,04-06-2016,3152,Eastern Metropolitan,5424,14.7,Knox City Council
Wantirna,4 Selborne Cl,4,h,0,PI,Biggin,04-06-2016,3152,Eastern Metropolitan,5424,14.7,Knox City Council
Wantirna South,5 Piccadilly Av,4,h,1270000,S,HAR,04-06-2016,3152,Eastern Metropolitan,7082,14.7,Knox City Council
Wantirna South,29 Tate Av,3,h,0,SN,Barry,04-06-2016,3152,Eastern Metropolitan,7082,14.7,Knox City Council
Watsonia,5 Sarong St,3,h,600000,SP,Barry,04-06-2016,3087,Northern Metropolitan,2329,14.5,Banyule City Council
West Footscray,86 Ashley St,4,h,850000,S,Sweeney,04-06-2016,3012,Western Metropolitan,5058,6.4,Maribyrnong City Council
West Melbourne,115 Abbotsford St,3,h,1260000,S,Alexkarbon,04-06-2016,3003,Northern Metropolitan,2230,3.1,Melbourne City Council
West Melbourne,302/118 Dudley St,1,u,0,W,Pagan,04-06-2016,3003,Northern Metropolitan,2230,3.1,Melbourne City Council
West Melbourne,10/18 Ireland St,1,u,460000,PI,Nelson,04-06-2016,3003,Northern Metropolitan,2230,3.1,Melbourne City Council
West Melbourne,306/145 Roden St,2,u,0,PI,Edward,04-06-2016,3003,Northern Metropolitan,2230,3.1,Melbourne City Council
West Melbourne,96 Roden St,3,h,2370000,S,Alexkarbon,04-06-2016,3003,Northern Metropolitan,2230,3.1,Melbourne City Council
Westmeadows,15 Broad St,3,h,545000,SP,Barry,04-06-2016,3049,Northern Metropolitan,2474,16.5,Hume City Council
Westmeadows,1 Denham Ct,4,h,540000,SP,Barry,04-06-2016,3049,Northern Metropolitan,2474,16.5,Hume City Council
Wheelers Hill,6 Cope Ct,4,h,940000,PI,Barry,04-06-2016,3150,South-Eastern Metropolitan,7392,16.7,Monash City Council
Wheelers Hill,24 Strathconnan Pl,4,h,1525000,VB,Barry,04-06-2016,3150,South-Eastern Metropolitan,7392,16.7,Monash City Council
Williams Landing,69 Moorhen Bvd,3,h,546000,S,RW,04-06-2016,3027,Western Metropolitan,1999,17.6,Wyndham City Council
Williamstown,110 Bayview St,3,h,1200000,S,RT,04-06-2016,3016,Western Metropolitan,6380,6.8,Hobsons Bay City Council
Williamstown,27a Perry St,4,h,2000000,S,Sweeney,04-06-2016,3016,Western Metropolitan,6380,6.8,Hobsons Bay City Council
Williamstown,64 Twyford St,4,h,3130000,S,RT,04-06-2016,3016,Western Metropolitan,6380,6.8,Hobsons Bay City Council
Yarraville,6 Clarendon St,3,h,910000,S,Village,04-06-2016,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Yarraville,1a Court St,2,h,796000,SP,Jas,04-06-2016,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Yarraville,3 Cuming St,2,h,856000,S,Greg,04-06-2016,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Yarraville,40 Freeman St,3,h,670000,VB,Village,04-06-2016,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Yarraville,25 Gray St,4,h,706000,S,Jas,04-06-2016,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Yarraville,8 Gray St,3,h,0,S,Jas,04-06-2016,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Yarraville,101 Roberts St,3,h,1050000,S,hockingstuart,04-06-2016,3013,Western Metropolitan,6543,6.3,Maribyrnong City Council
Albanvale,83 Fairfax Cct,3,h,0,W,YPA,04-08-2018,3021,Western Metropolitan,1899,14,Brimbank City Council
Albert Park,70 Mills St,3,h,0,SP,Marshall,04-08-2018,3206,Southern Metropolitan,3280,3,Port Phillip City Council
Albert Park,65 Moubray St,4,h,0,SN,Greg,04-08-2018,3206,Southern Metropolitan,3280,3,Port Phillip City Council
Albert Park,42 Pickles St,4,h,0,SN,Ray,04-08-2018,3206,Southern Metropolitan,3280,3,Port Phillip City Council
Altona,2/165 Maidstone St,3,t,0,PI,hockingstuart,04-08-2018,3018,Western Metropolitan,5301,11,Hobsons Bay City Council
Altona Meadows,15 Dixon Ct,4,h,600000,S,Ray,04-08-2018,3028,Western Metropolitan,7630,15.5,Hobsons Bay City Council
Ardeer,252 Forrest St,3,h,701000,S,Barry,04-08-2018,3022,Western Metropolitan,1281,12.8,Brimbank City Council
Ardeer,107 Maxweld St,2,h,630000,S,Burnham,04-08-2018,3022,Western Metropolitan,1281,12.8,Brimbank City Council
Armadale,2/17 Northcote Rd,3,h,1364000,S,Marshall,04-08-2018,3143,Southern Metropolitan,4836,6.3,Stonnington City Council
Armadale,76 Sutherland Rd,4,h,0,S,Marshall,04-08-2018,3143,Southern Metropolitan,4836,6.3,Stonnington City Council
Ascot Vale,60 Kent St,4,h,1380000,S,Rendina,04-08-2018,3032,Western Metropolitan,6567,4.3,Moonee Valley City Council
Ashburton,11 Vears Rd,4,h,0,S,Marshall,04-08-2018,3147,Southern Metropolitan,3052,10.2,Boroondara City Council
Ashwood,36 Douglas St,3,h,0,S,Buxton,04-08-2018,3147,Southern Metropolitan,2894,10.2,Monash City Council
Attwood,23 Innkeepers Wy,5,h,0,PN,Stockdale,04-08-2018,3049,Northern Metropolitan,1130,16.5,Hume City Council
Avondale Heights,4A Dumas Av,2,h,550000,PI,Nelson,04-08-2018,3034,Western Metropolitan,4502,9.5,Moonee Valley City Council
Balwyn North,345 Doncaster Rd,2,h,0,PI,Philip,04-08-2018,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,1A Page St,4,h,2500000,VB,Fletchers,04-08-2018,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,8 Tormey St,4,h,0,PI,Jellis,04-08-2018,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Balwyn North,1/39 Trentwood Av,2,u,806000,SP,Ham,04-08-2018,3104,Southern Metropolitan,7809,9.7,Boroondara City Council
Bayswater,43 Terama Cr,3,h,765000,S,iTRAK,04-08-2018,3153,Eastern Metropolitan,5030,23.2,Knox City Council
Beaumaris,195 Balcombe Rd,4,h,1300000,S,Buxton,04-08-2018,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Beaumaris,4b Mariemont Av,4,t,0,VB,Buxton,04-08-2018,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Beaumaris,17 Woff St,3,h,1650000,S,Chisholm,04-08-2018,3193,Southern Metropolitan,5366,17.3,Bayside City Council
Bentleigh,2/544 Centre Rd,2,u,743000,S,Buxton,04-08-2018,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,2/81 Daley St,3,u,681000,S,hockingstuart,04-08-2018,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,19 Gilmour Rd,4,t,0,VB,Darras,04-08-2018,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh,2/10 Pleasance St,2,t,898000,S,Jellis,04-08-2018,3204,Southern Metropolitan,6795,11.4,Glen Eira City Council
Bentleigh East,6 Hill St,3,h,1100000,VB,Woodards,04-08-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,46 Latham St,3,h,0,SP,Jellis,04-08-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,374 McKinnon Rd,4,h,1400000,PI,Jellis,04-08-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,26 Molden St,3,h,0,SP,Gary,04-08-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Bentleigh East,9 Noora Av,4,t,1225000,PI,Jellis,04-08-2018,3165,Southern Metropolitan,10969,13.8,Glen Eira City Council
Black Rock,31 Central Av,4,h,0,SP,Buxton,04-08-2018,3193,Southern Metropolitan,2866,17.3,Bayside City Council
Blackburn,5/169 Surrey Rd,4,t,890000,VB,RW,04-08-2018,3130,Eastern Metropolitan,5713,13.4,Whitehorse City Council
Boronia,12 Rothan Av,4,h,740000,PI,Barry,04-08-2018,3155,Eastern Metropolitan,9704,25,Knox City Council
Braybrook,18 Balmoral St,5,h,0,PI,Douglas,04-08-2018,3019,Western Metropolitan,3589,8.6,Maribyrnong City Council
Braybrook,12 Carlton Ct,3,h,0,VB,Barry,04-08-2018,3019,Western Metropolitan,3589,8.6,Maribyrnong City Council
Braybrook,2 Hancock Cr,3,h,695000,S,hockingstuart,04-08-2018,3019,Western Metropolitan,3589,8.6,Maribyrnong City Council
Braybrook,12 Orange St,3,h,0,SN,S&L,04-08-2018,3019,Western Metropolitan,3589,8.6,Maribyrnong City Council
Braybrook,2 Palmer St,3,h,690000,PI,Douglas,04-08-2018,3019,Western Metropolitan,3589,8.6,Maribyrnong City Council
Brighton,6/1 Clarkson Av,3,t,1360000,S,Jellis,04-08-2018,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,107 Head St,4,h,0,SN,Nick,04-08-2018,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton,6 Wilson St,4,h,0,PI,Nick,04-08-2018,3186,Southern Metropolitan,10579,10.5,Bayside City Council
Brighton East,32A Charles St,4,t,1950000,S,Jellis,04-08-2018,3187,Southern Metropolitan,6938,10.3,Bayside City Council
Broadmeadows,32a Nepean St,2,h,455000,SP,YPA,04-08-2018,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,116 Waranga Cr,3,h,550000,PI,Stockdale,04-08-2018,3047,Northern Metropolitan,4294,14,Hume City Council
Broadmeadows,167 Widford St,3,h,450500,S,YPA,04-08-2018,3047,Northern Metropolitan,4294,14,Hume City Council
Brunswick,37/97 Brickworks Dr,1,u,0,PI,Ray,04-08-2018,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,10 Bruce St,3,h,1350000,PI,Holland,04-08-2018,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,34 Charles St,3,h,1150000,VB,Brad,04-08-2018,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick,24a Davies St,2,h,975000,SP,Nelson,04-08-2018,3056,Northern Metropolitan,11918,5.2,Moreland City Council
Brunswick East,118 Barkly St,3,h,0,SN,Ray,04-08-2018,3057,Northern Metropolitan,5533,4,Moreland City Council
Brunswick East,22 Jarvie St,2,h,950000,PI,Del,04-08-2018,3057,Northern Metropolitan,5533,4,Moreland City Council
Brunswick East,103/100 Nicholson St,1,u,335000,PI,Nicholson,04-08-2018,3057,Northern Metropolitan,5533,4,Moreland City Council
Brunswick West,27 Hunter St,3,h,1200000,S,Nelson,04-08-2018,3055,Northern Metropolitan,7082,5.2,Moreland City Council
Bulleen,7A Lincoln Dr,3,h,900000,VB,Jellis,04-08-2018,3105,Eastern Metropolitan,4480,10.8,Manningham City Council
Bundoora,3 Queens Gdns,4,h,0,PI,Barry,04-08-2018,3083,Northern Metropolitan,10175,12.1,Banyule City Council
Burwood,2/6 Havelock St,2,u,742000,S,Jellis,04-08-2018,3125,Southern Metropolitan,5678,10.4,Monash City Council
Burwood,16 Keogh St,5,h,1100000,PI,Fletchers,04-08-2018,3125,Southern Metropolitan,5678,10.4,Monash City Council
Cairnlea,26 Lotus Cr,3,h,0,VB,Barry,04-08-2018,3023,Western Metropolitan,2674,14.8,Brimbank City Council
Camberwell,23 High Rd,4,h,0,SP,Kay,04-08-2018,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Camberwell,74 Trafalgar Rd,3,h,0,SN,Jellis,04-08-2018,3124,Southern Metropolitan,8920,7.7,Boroondara City Council
Carlton,2 Charles St,3,h,1310000,S,Jellis,04-08-2018,3053,Northern Metropolitan,6786,1.6,Melbourne City Council
Carlton,23 Grattan St,3,h,1515000,S,Nelson,04-08-2018,3053,Northern Metropolitan,6786,1.6,Melbourne City Council
Carnegie,86 Grange Rd,4,h,0,PI,Ray,04-08-2018,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Carnegie,3/32 Shepparson Av,1,u,302000,S,Gary,04-08-2018,3163,Southern Metropolitan,7822,10.1,Glen Eira City Council
Caroline Springs,13 Broadhurst Wy,4,h,670111,SP,Prof.,04-08-2018,3023,Western Metropolitan,7719,14.8,Melton City Council
Caulfield North,13 Wilks St,3,h,1260000,VB,Gary,04-08-2018,3161,Southern Metropolitan,6923,7.8,Glen Eira City Council
Cheltenham,40 Follett Rd,4,h,0,PI,O'Brien,04-08-2018,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,21 Lincoln Dr,4,h,0,PI,O'Brien,04-08-2018,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Cheltenham,19c Oak Av,2,u,730000,S,Ray,04-08-2018,3192,Southern Metropolitan,9758,17.9,Bayside City Council
Clarinda,31 Bushland Av,3,h,800000,S,Jellis,04-08-2018,3169,South-Eastern Metropolitan,2727,17.5,Kingston City Council
Clarinda,72A Clarinda Rd,4,t,765000,S,C21,04-08-2018,3169,South-Eastern Metropolitan,2727,17.5,Kingston City Council
Clayton,67 Harlington St,3,h,900000,S,Ray,04-08-2018,3168,South-Eastern Metropolitan,5837,16.7,Monash City Council
Clayton South,30b Frank Av,3,u,710000,VB,Ray,04-08-2018,3169,South-Eastern Metropolitan,4734,17.5,Kingston City Council
Coburg,80 Harding St,3,h,1840000,S,Nelson,04-08-2018,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,34 Hutchison Pl,2,h,811000,S,Peter,04-08-2018,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,347 Moreland Rd,6,h,0,PI,Peter,04-08-2018,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,4/33 Shaftsbury St,3,u,0,SP,Nelson,04-08-2018,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coburg,19 Stawell St,3,h,785000,PI,Re,04-08-2018,3058,Northern Metropolitan,11204,6.7,Darebin City Council
Coolaroo,38 Crossley Cr,4,h,580000,PI,Barry,04-08-2018,3048,Northern Metropolitan,1124,17.4,Hume City Council
Craigieburn,41 Cockatiel Cct,3,h,517000,S,Barry,04-08-2018,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,9 Creighton Wy,3,h,582000,S,Ray,04-08-2018,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,7 Crestmont Tce,4,h,800000,SP,Ray,04-08-2018,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,16 Holman Av,3,h,595000,PI,Upside,04-08-2018,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,11A Huntington Dr,2,t,0,PI,Barry,04-08-2018,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,13 Montreal Cct,4,h,670000,S,Ray,04-08-2018,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,5 Northstead Wy,4,h,0,PI,Ray,04-08-2018,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,6 Star Wy,4,h,720000,S,Professionals,04-08-2018,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,8 Star Wy,4,h,657000,S,Professionals,04-08-2018,3064,Northern Metropolitan,15510,20.6,Hume City Council
Craigieburn,34a Windrock Av,2,u,285000,PI,LITTLE,04-08-2018,3064,Northern Metropolitan,15510,20.6,Hume City Council
Croydon,3 Briarwood Ct,3,h,620999,SP,Barry,04-08-2018,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon,2/69 Hewish Rd,2,u,450000,S,iTRAK,04-08-2018,3136,Eastern Metropolitan,11925,23,Maroondah City Council
Croydon South,18 Pleasant Ri,6,h,1200000,SA,Fletchers,04-08-2018,3136,Eastern Metropolitan,1863,23,Maroondah City Council
Dallas,11 Millewa Cr,3,h,490000,S,YPA,04-08-2018,3047,Northern Metropolitan,2246,14,Hume City Council
Dandenong,17 Janice Gr,2,h,0,VB,McLennan,04-08-2018,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
Dandenong,4 Keshava Gr,5,h,0,PI,Le,04-08-2018,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
Dandenong,1/67 King St,3,u,550000,PI,McLennan,04-08-2018,3175,South-Eastern Metropolitan,10894,24.7,Greater Dandenong City Council
