Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Postcode,Regionname,Propertycount,Distance,CouncilArea
Essendon,2/44 Richardson St,3,h,825,PI,Nelson,10-12-2016,3040,Western Metropolitan,9264,7.5,Moonee Valley City Council
Essendon West,22 Emerald St,4,h,1345,S,Nelson,10-12-2016,3040,Western Metropolitan,588,7.5,Moonee Valley City Council
Fairfield,2/152 Gillies St,2,h,61,S,Thomas,10-12-2016,3078,Northern Metropolitan,2970,5.7,Darebin City Council
Fairfield,7/59 Rathmines St,2,u,445,S,Nelson,10-12-2016,3078,Northern Metropolitan,2970,5.7,Darebin City Council
Fawkner,3 Brian St,3,h,625,S,Brad,10-12-2016,3060,Northern Metropolitan,5070,13.1,Hume City Council
Fawkner,101 Denys St,3,h,681,S,hockingstuart,10-12-2016,3060,Northern Metropolitan,5070,13.1,Hume City Council
Fawkner,159 Jukes Rd,3,h,69,PI,hockingstuart,10-12-2016,3060,Northern Metropolitan,5070,13.1,Hume City Council
Fawkner,2/86 Major Rd,2,u,,SP,Raine,10-12-2016,3060,Northern Metropolitan,5070,13.1,Hume City Council
Fawkner,151 McBryde St,3,h,64,SP,Brad,10-12-2016,3060,Northern Metropolitan,5070,13.1,Hume City Council
Fawkner,87 McBryde St,3,h,66,S,Stockdale,10-12-2016,3060,Northern Metropolitan,5070,13.1,Hume City Council
Fawkner,53 Queens Pde,3,h,783,S,hockingstuart,10-12-2016,3060,Northern Metropolitan,5070,13.1,Hume City Council
Fawkner,2 Tyson St,2,h,,SP,RW,10-12-2016,3060,Northern Metropolitan,5070,13.1,Hume City Council
Ferntree Gully,44 Bryden Dr,3,h,75,S,Schroeder,10-12-2016,3156,Eastern Metropolitan,10788,24.8,Knox City Council
Ferntree Gully,10 Castle St,4,h,72,S,Max,10-12-2016,3156,Eastern Metropolitan,10788,24.8,Knox City Council
Ferntree Gully,20 Cinerea Av,3,h,,SN,Barry,10-12-2016,3156,Eastern Metropolitan,10788,24.8,Knox City Council
Ferntree Gully,61 Folkstone Cr,4,h,7125,S,Fletchers,10-12-2016,3156,Eastern Metropolitan,10788,24.8,Knox City Council
Ferntree Gully,32 Warrabel Rd,3,h,535,SP,Prof.,10-12-2016,3156,Eastern Metropolitan,10788,24.8,Knox City Council
Fitzroy North,24 Apperley St,2,h,155,S,Harrington,10-12-2016,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Fitzroy North,605/4 Bik La,2,u,72,S,Woodards,10-12-2016,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Fitzroy North,201A Clauscen St,3,h,1286,S,Holland,10-12-2016,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Fitzroy North,11 Freeman St,3,h,1655,S,Nelson,10-12-2016,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Fitzroy North,373 Rae St,3,h,1181,S,Nelson,10-12-2016,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Fitzroy North,26 Scotchmer St,3,t,16,VB,Jellis,10-12-2016,3068,Northern Metropolitan,6244,3.6,Moreland City Council
Flemington,6/47 Railway Pl W,2,u,36,PI,Nelson,10-12-2016,3031,Northern Metropolitan,3593,3.4,Melbourne City Council
Flemington,21 Wisewould St,2,h,855,SP,Nelson,10-12-2016,3031,Northern Metropolitan,3593,3.4,Melbourne City Council
Footscray,7/46 Commercial Rd,2,h,,S,Village,10-12-2016,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,39 Dudley St,2,h,9,SP,Village,10-12-2016,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,8/19 Empire St,2,u,281,S,Sweeney,10-12-2016,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,1 Stanlake St,4,h,13,S,hockingstuart,10-12-2016,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,2/10 Swan St,3,t,714,S,Jas,10-12-2016,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Footscray,84 Victoria St,3,h,775,SP,Jas,10-12-2016,3011,Western Metropolitan,7570,5.1,Maribyrnong City Council
Forest Hill,1/36 Jackson St,2,u,661,S,McGrath,10-12-2016,3131,Eastern Metropolitan,4385,15.4,Whitehorse City Council
Frankston,14 Addicott St,2,h,5215,S,Ray,10-12-2016,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,121A Cranbourne Rd,2,h,435,S,U,10-12-2016,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,1/5 Hillcrest Rd,2,u,3525,S,U,10-12-2016,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,1 Long St,2,u,297,SP,U,10-12-2016,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,3/7 Oban St,2,u,435,PI,U,10-12-2016,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston,27 Whitford Wy,4,h,525,SP,U,10-12-2016,3199,South-Eastern Metropolitan,17055,38,Frankston City Council
Frankston South,11 Kensington Av,4,h,71,VB,Jacobs,10-12-2016,3199,South-Eastern Metropolitan,7566,38,Frankston City Council
Gisborne,52 Fisher St,4,h,66,S,RT,10-12-2016,3437,Northern Victoria,3376,45.9,Macedon Ranges Shire Council
Gladstone Park,26 Payne St,5,h,66,SP,Barry,10-12-2016,3043,Western Metropolitan,3285,12.9,Hume City Council
Glen Huntly,1/31 Dorothy Av,2,u,78,S,Woodards,10-12-2016,3163,Southern Metropolitan,2403,10.1,Glen Eira City Council
Glen Iris,54 Albion Rd,4,h,,S,hockingstuart,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,33 Barina Rd,3,h,,SP,Marshall,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,17 Bonnyview St,3,h,,S,Fletchers,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,5 Charles St,4,h,21,S,Marshall,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,4 Denman Av,4,h,,S,Buxton,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,1/4 Estella St,4,h,187,S,Marshall,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,26 Gardiner Pde,4,h,2975,S,Marshall,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,22 Montana St,2,h,,S,Jellis,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,10/13 Myrniong St,2,u,585,SP,Marshall,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,15 Pascoe St,3,h,1275,VB,Tim,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,4/17 Peate Av,4,t,,S,Jellis,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,1/39 Scott Gr,1,u,452,S,RT,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Iris,1/33 Yeovil Rd,3,t,1625,S,Jellis,10-12-2016,3146,Southern Metropolitan,10412,7.3,Boroondara City Council
Glen Waverley,11 Annandale Cr,5,h,1298,S,Barry,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,2/13 Clifford St,3,u,,S,Ray,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,16 Clivejay St,5,h,,PI,Barry,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,101 Coleman Pde,4,h,14,S,Ray,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,20 Durward Av,3,h,117,S,Harcourts,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,10 Faraday Ct,4,h,131,SP,JRW,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,38 Galahad Cr,4,h,12,S,Barry,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,22 Guinevere Pde,4,h,,PI,Buxton,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,1/898 High Street Rd,3,u,,PI,Ray,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,11 Jordan Gr,2,h,146,S,Stockdale,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,35 Jordan Gr,3,h,1245,S,Harcourts,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,35 Kinnoull Gr,4,h,16,S,Harcourts,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,17 Mavista Av,3,h,139,S,Ray,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,29 Norfolk St,3,h,181,S,Harcourts,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,52 Rose Av,3,h,,PI,Harcourts,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,1 Thompson St,4,h,1535,S,Barry,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glen Waverley,3 Turner Ct,3,h,,PI,Harcourts,10-12-2016,3150,Eastern Metropolitan,15321,16.7,Monash City Council
Glenroy,2/8 Becket St S,2,t,455,SP,Barry,10-12-2016,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,30 Bourchier St,3,h,67,PI,Brad,10-12-2016,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,44 Daley St,3,h,572,S,Walshe,10-12-2016,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,6 Dromana St,4,h,72,S,Eview,10-12-2016,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,137 Glenroy Rd,2,h,73,S,Barry,10-12-2016,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,1/19 Lytton St,2,t,449,S,Eview,10-12-2016,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,116 Melbourne Av,2,h,68,S,Barry,10-12-2016,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,2/49 Melbourne Av,2,t,41,PI,Melbourne,10-12-2016,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,24 Trevannion St,3,h,7115,S,Stockdale,10-12-2016,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Glenroy,1 Tudor St,3,h,82,VB,Nelson,10-12-2016,3046,Northern Metropolitan,8870,11.2,Moreland City Council
Gowanbrae,1/2 Lanark Wy,3,h,55,VB,Nelson,10-12-2016,3043,Western Metropolitan,1071,12.9,Moreland City Council
Greensborough,2 Kariboo Gr,4,h,61,S,Ken,10-12-2016,3088,Northern Metropolitan,8524,16.1,Banyule City Council
Greensborough,2 Monty St,3,h,61,S,YPA,10-12-2016,3088,Northern Metropolitan,8524,16.1,Banyule City Council
Greensborough,10 Rand St,3,h,86,S,Buckingham,10-12-2016,3088,Northern Metropolitan,8524,16.1,Banyule City Council
Greensborough,23 Wolangi Ct,4,h,7615,SA,Ray,10-12-2016,3088,Northern Metropolitan,8524,16.1,Banyule City Council
Greenvale,10 Drummond St,4,h,17,S,Barry,10-12-2016,3059,Northern Metropolitan,4864,20.4,Hume City Council
Greenvale,12 Gretna Ct,4,h,75,VB,Nelson,10-12-2016,3059,Northern Metropolitan,4864,20.4,Hume City Council
Greenvale,17 Padova Dr,4,h,63,S,Barry,10-12-2016,3059,Northern Metropolitan,4864,20.4,Hume City Council
Hadfield,86 Hilton St,4,h,,PI,Brad,10-12-2016,3046,Northern Metropolitan,2606,11.2,Moreland City Council
Hadfield,27 Middle St,3,h,73,S,Barry,10-12-2016,3046,Northern Metropolitan,2606,11.2,Moreland City Council
Hadfield,75 West St,3,h,8,S,Stockdale,10-12-2016,3046,Northern Metropolitan,2606,11.2,Moreland City Council
Hampton,9 Banks Av,3,t,1725,S,Marshall,10-12-2016,3188,Southern Metropolitan,5454,13.8,Bayside City Council
Hampton,1/1 Deakin St S,3,t,,S,hockingstuart,10-12-2016,3188,Southern Metropolitan,5454,13.8,Bayside City Council
Hampton,50 Earlsfield Rd,4,h,146,SP,Buxton,10-12-2016,3188,Southern Metropolitan,5454,13.8,Bayside City Council
Hampton,78A Highett Rd,3,t,17,S,Buxton,10-12-2016,3188,Southern Metropolitan,5454,13.8,Bayside City Council
Hampton,14 James Cr,2,h,95,PI,Hodges,10-12-2016,3188,Southern Metropolitan,5454,13.8,Bayside City Council
Hampton,73 Linacre Rd,3,h,143,S,Hodges,10-12-2016,3188,Southern Metropolitan,5454,13.8,Bayside City Council
Hampton,70 Teddington Rd,3,h,1682,S,Buxton,10-12-2016,3188,Southern Metropolitan,5454,13.8,Bayside City Council
Hampton East,5 Charming St,3,h,,S,Buxton,10-12-2016,3188,Southern Metropolitan,2356,13.8,Bayside City Council
Hampton East,21a Lonsdale Av,4,t,1385,S,Buxton,10-12-2016,3188,Southern Metropolitan,2356,13.8,Bayside City Council
Hampton East,57 Lonsdale Av,4,h,,VB,hockingstuart,10-12-2016,3188,Southern Metropolitan,2356,13.8,Bayside City Council
Hampton East,1/13 Stonehaven Cr,4,t,1325,PI,RT,10-12-2016,3188,Southern Metropolitan,2356,13.8,Bayside City Council
Hawthorn,3/185 Auburn Rd,2,u,545,S,Jellis,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,9/63 Berkeley St,2,u,655,S,hockingstuart,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,3 Camden Rd,2,h,292,S,Jellis,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,13/561 Glenferrie Rd,1,u,488,S,Marshall,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,85 Illawarra Rd,5,h,,SP,Jellis,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,1/9 Kinkora Rd,3,h,151,S,Marshall,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,99 Kooyongkoot Rd,4,h,,S,Jellis,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,403/25 Lynch St,1,u,,S,Buxton,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,144 Power St,6,h,,S,Jellis,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,9/180 Riversdale Rd,2,u,,SP,Nelson,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn,5/65 Riversdale Rd,2,u,6,VB,Jellis,10-12-2016,3122,Southern Metropolitan,11308,5.3,Boroondara City Council
Hawthorn East,1/21 Auburn Gr,1,u,,SA,RT,10-12-2016,3123,Southern Metropolitan,6482,6.2,Boroondara City Council
Hawthorn East,20 Beaconsfield Rd,2,h,1585,S,Jellis,10-12-2016,3123,Southern Metropolitan,6482,6.2,Boroondara City Council
Hawthorn East,1/1 Clifton Rd,3,u,935,PI,Noel,10-12-2016,3123,Southern Metropolitan,6482,6.2,Boroondara City Council
Hawthorn East,5/75 Harold St,2,u,46,VB,Fletchers,10-12-2016,3123,Southern Metropolitan,6482,6.2,Boroondara City Council
Heatherton,39 Kingston Rd,3,h,7575,S,Greg,10-12-2016,3202,South-Eastern Metropolitan,1048,18.7,Kingston City Council
Heathmont,3 Atunga Ct,4,h,96,S,Philip,10-12-2016,3135,Eastern Metropolitan,3794,21.3,Maroondah City Council
Heathmont,116 Erica Ct,5,h,,SN,Barry,10-12-2016,3135,Eastern Metropolitan,3794,21.3,Maroondah City Council
Heidelberg,213 Cape St,3,h,,SN,Barry,10-12-2016,3084,Eastern Metropolitan,2890,8.9,Banyule City Council
Heidelberg,7/75 Rosanna Rd,2,h,49,PI,Purplebricks,10-12-2016,3084,Eastern Metropolitan,2890,8.9,Banyule City Council
Heidelberg Heights,2 Bonar St,3,h,994,S,Love,10-12-2016,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg Heights,12 Chauvel St,3,h,,SN,Woodards,10-12-2016,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg Heights,16 Eden St,3,h,725,SP,Barry,10-12-2016,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg Heights,7 Flinders St,2,h,725,S,Haughton,10-12-2016,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg Heights,4 Milton Ct,3,h,743,S,Barry,10-12-2016,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg Heights,14 Sackville St,3,h,785,S,Barry,10-12-2016,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg Heights,24 Sackville St,3,h,,PN,Miles,10-12-2016,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg Heights,1/62 Southern Rd,3,t,62,VB,Miles,10-12-2016,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg Heights,542 Waterdale Rd,2,h,7,VB,hockingstuart,10-12-2016,3081,Eastern Metropolitan,2947,8.8,Banyule City Council
Heidelberg West,6 Midway St,3,h,525,S,Miles,10-12-2016,3081,Eastern Metropolitan,2674,8.8,Banyule City Council
Heidelberg West,134 Outhwaite Rd,3,h,,SP,hockingstuart,10-12-2016,3081,Eastern Metropolitan,2674,8.8,Banyule City Council
Heidelberg West,21 Pacific Dr,3,h,71,S,William,10-12-2016,3081,Eastern Metropolitan,2674,8.8,Banyule City Council
Highett,13 Dorothea St,4,h,141,S,Buxton,10-12-2016,3190,Southern Metropolitan,4794,16,Bayside City Council
Highett,19 Moira Av,3,h,,S,Hodges,10-12-2016,3190,Southern Metropolitan,4794,16,Bayside City Council
Highett,2/1179 Nepean Hwy,3,t,73,SP,Thomson,10-12-2016,3190,Southern Metropolitan,4794,16,Bayside City Council
Highett,36 Royalty Av,3,h,136,S,Woodards,10-12-2016,3190,Southern Metropolitan,4794,16,Bayside City Council
Highett,24 The Crescent,4,h,,S,Buxton,10-12-2016,3190,Southern Metropolitan,4794,16,Bayside City Council
Highett,2/20 Turner Rd,2,u,73,SP,Buxton,10-12-2016,3190,Southern Metropolitan,4794,16,Bayside City Council
Highett,22 View St,4,h,14,SP,Buxton,10-12-2016,3190,Southern Metropolitan,4794,16,Bayside City Council
Hillside,20 David Cct,3,h,,PI,Barry,10-12-2016,3037,Western Metropolitan,5556,18,Brimbank City Council
Hillside,16 Golden Wy,4,h,7,S,Prof.,10-12-2016,3037,Western Metropolitan,5556,18,Brimbank City Council
Hillside,25 Golden Wy,3,h,65,S,Barry,10-12-2016,3037,Western Metropolitan,5556,18,Brimbank City Council
Hillside,13 Honeysuckle Av,3,h,539,SP,Prof.,10-12-2016,3037,Western Metropolitan,5556,18,Brimbank City Council
Hillside,93 Royal Cr,3,h,6,S,Barry,10-12-2016,3037,Western Metropolitan,5556,18,Brimbank City Council
Hoppers Crossing,59 Aitken Av,3,h,4216,SP,Barry,10-12-2016,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hoppers Crossing,4 Allawah Ct,3,h,435,S,YPA,10-12-2016,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hoppers Crossing,236 Derrimut Rd,3,h,5715,S,hockingstuart,10-12-2016,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hoppers Crossing,5 Freesia Ct,3,h,,SN,Barry,10-12-2016,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hoppers Crossing,11 Haideh Ct,4,h,453,S,YPA,10-12-2016,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hoppers Crossing,45 Hogans Rd,4,h,495,S,YPA,10-12-2016,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hoppers Crossing,1 Loire Cl,3,h,52,S,hockingstuart,10-12-2016,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hoppers Crossing,59 Mossfiel Dr,3,h,453,S,Triwest,10-12-2016,3029,Western Metropolitan,13830,18.4,Wyndham City Council
Hughesdale,8 Bowmore St,4,h,1745,S,Woodards,10-12-2016,3166,Southern Metropolitan,3145,12.3,Monash City Council
Hughesdale,5/1312 Dandenong Rd,2,u,,SN,Ray,10-12-2016,3166,Southern Metropolitan,3145,12.3,Monash City Council
Huntingdale,6a Garnett St,3,t,795,S,Ray,10-12-2016,3166,Southern Metropolitan,768,12.3,Monash City Council
Ivanhoe,3/8 Green St,3,t,855,S,Woodards,10-12-2016,3079,Eastern Metropolitan,5549,7.8,Banyule City Council
Ivanhoe,4/13 Ivanhoe Pde,2,u,75,S,Miles,10-12-2016,3079,Eastern Metropolitan,5549,7.8,Banyule City Council
Ivanhoe,4/6 Linton St,2,u,54,S,Barry,10-12-2016,3079,Eastern Metropolitan,5549,7.8,Banyule City Council
Ivanhoe,5/30 Magnolia Rd,1,u,413,S,Nelson,10-12-2016,3079,Eastern Metropolitan,5549,7.8,Banyule City Council
Ivanhoe,1/37 Myrtle St,3,t,11,S,Miles,10-12-2016,3079,Eastern Metropolitan,5549,7.8,Banyule City Council
Ivanhoe East,3/36 Wilfred Rd,3,u,126,S,Miles,10-12-2016,3079,Eastern Metropolitan,1554,7.8,Banyule City Council
Jacana,7 Landy Rd,3,h,482,S,Stockdale,10-12-2016,3047,Northern Metropolitan,851,14,Hume City Council
Jacana,104 Sunset Bvd,3,h,,S,Barry,10-12-2016,3047,Northern Metropolitan,851,14,Hume City Council
Kealba,22A Bundeena Av,3,t,4655,S,Barry,10-12-2016,3021,Western Metropolitan,1202,14,Brimbank City Council
Kealba,3 Stenson Rd,3,h,515,S,Sweeney,10-12-2016,3021,Western Metropolitan,1202,14,Brimbank City Council
Keilor,12 Feathertop Dr,4,h,9,PI,Barry,10-12-2016,3036,Western Metropolitan,2339,14.5,Brimbank City Council
Keilor,2/22 Kennedy St,3,u,691,S,Brad,10-12-2016,3036,Western Metropolitan,2339,14.5,Brimbank City Council
Keilor,6 Koorali St,4,h,9,VB,Brad,10-12-2016,3036,Western Metropolitan,2339,14.5,Brimbank City Council
Keilor,62 Patterson Av,3,h,62,S,Nelson,10-12-2016,3036,Western Metropolitan,2339,14.5,Brimbank City Council
Keilor Downs,8 Caprice Ct,4,h,565,PI,Barry,10-12-2016,3038,Western Metropolitan,3656,15.5,Brimbank City Council
Keilor Downs,12 Rethel Cl,4,h,,PI,Stockdale,10-12-2016,3038,Western Metropolitan,3656,15.5,Brimbank City Council
Keilor East,15 Craig St,3,h,88,S,Nelson,10-12-2016,3033,Western Metropolitan,5629,11.7,Brimbank City Council
Keilor East,17/24 Craig St,3,u,58,S,Rendina,10-12-2016,3033,Western Metropolitan,5629,11.7,Brimbank City Council
Keilor East,4 Milleara Rd,4,t,886,S,Barry,10-12-2016,3033,Western Metropolitan,5629,11.7,Brimbank City Council
Keilor East,7 Neville St,4,h,97,S,Nelson,10-12-2016,3033,Western Metropolitan,5629,11.7,Brimbank City Council
Keilor East,1 Nicholas Ct,4,h,92,SP,Brad,10-12-2016,3033,Western Metropolitan,5629,11.7,Brimbank City Council
Keilor East,114 Prospect Dr,3,h,625,S,Harcourts,10-12-2016,3033,Western Metropolitan,5629,11.7,Brimbank City Council
Keilor East,32 Wyong St,3,h,825,S,Nelson,10-12-2016,3033,Western Metropolitan,5629,11.7,Brimbank City Council
